ACTO,CONVOCATORIA,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,8
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,10,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,11,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1808,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,12,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,13,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,7
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,14,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,15,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,15,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,15,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,15,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,15,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,16,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,16,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,16,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,16,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,16,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,17,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",9393,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,18,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,19,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",9393,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,20,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8008,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,21,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,22,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,23,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8008,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",9393,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,24,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,25,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,26,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,27,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,28,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,29,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,30,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,10
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,31,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1808,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,32,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,10
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,33,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",567,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",817,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,34,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",567,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,35,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,36,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,37,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8008,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,38,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",545,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,39,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5005,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,40,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",2040,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",8009,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,41,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",99000,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",800,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,6
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1303,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,42,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",5640,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,5
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1358,2
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,43,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,44,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,3
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,44,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",1001,4
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,44,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",3311,1
2024-06-30,Frente_Amplio_-_O.D.N.,Treinta y Tres,45,FAA,Departamental,"COSSE GARRIDO, Ana Carolina",90,6
