ACTO,PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,HOJA,CNT_VOTOS
2024-06-30,Frente Amplio,Colonia,262,NLB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,177,2
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,190,21
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,195,20
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,813,1
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,949,7
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,1609,20
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,1624,1
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,2001,10
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,5098,2
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,11828,2
2024-06-30,Frente Amplio,Colonia,263,NLB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,177,2
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,190,22
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,195,7
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,813,2
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,949,7
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,1609,18
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,1624,2
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,2001,10
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,2949,2
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,5098,4
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,11828,5
2024-06-30,Frente Amplio,Colonia,264,NLB,Departamental,998001,1
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,176,1
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,177,2
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,190,20
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,195,22
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,813,3
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,949,10
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,1441,2
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,1567,2
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,1609,19
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,1711,2
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,2001,14
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,2949,3
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,5098,1
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,11828,2
2024-06-30,Frente Amplio,Colonia,265,NLB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,177,4
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,190,11
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,195,21
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,813,3
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,949,13
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,1609,33
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,1624,1
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,1680,1
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,2001,19
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,2949,5
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,5098,2
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,11303,3
2024-06-30,Frente Amplio,Colonia,266,NLB,Departamental,11828,6
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,177,2
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,190,6
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,195,17
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,949,8
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,1609,19
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,1680,5
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,2001,23
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,2949,9
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,5098,3
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,11303,1
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,267,NLB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,177,3
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,190,9
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,195,7
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,311,1
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,813,3
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,949,6
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,1441,2
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,1609,33
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,1680,3
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,1711,1
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,2001,15
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,2949,9
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,5098,3
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,11828,3
2024-06-30,Frente Amplio,Colonia,268,NLB,Departamental,319000,1
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,152,2
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,177,3
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,190,8
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,195,10
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,949,5
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,1609,17
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,1680,3
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,1711,3
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,2001,20
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,2949,6
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,5098,3
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,269,NLB,Departamental,11828,1
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,177,2
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,190,7
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,195,11
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,813,4
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,949,3
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,1567,1
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,1609,21
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,1680,3
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,2001,16
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,2949,4
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,5098,2
2024-06-30,Frente Amplio,Colonia,270,NLB,Departamental,11303,2
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,152,1
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,177,1
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,190,5
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,195,13
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,813,4
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,949,9
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,1441,1
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,1609,20
2024-06-30,Frente Amplio,Colonia,271,NLB,Departamental,1680,7
