PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS
Frente Amplio,Canelones,417,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,3
Frente Amplio,Canelones,417,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,11
Frente Amplio,Canelones,417,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,6
Frente Amplio,Canelones,417,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,2
Frente Amplio,Canelones,417,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,1
Frente Amplio,Canelones,417,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52000,1
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,4
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,3
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",99,1
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,9
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,2
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,2
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,5
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52000,1
Frente Amplio,Canelones,418,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7777777,1
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,3
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",49,1
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,3
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,5
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",99,1
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",363,1
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,22
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,6
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,1
Frente Amplio,Canelones,419,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",4254,2
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,3
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,3
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,5
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",502,2
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,10
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,9
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,2
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",4254,2
Frente Amplio,Canelones,420,CHA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,4
Frente Amplio,Canelones,421,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
Frente Amplio,Canelones,421,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
Frente Amplio,Canelones,421,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,6
Frente Amplio,Canelones,421,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,3
Frente Amplio,Canelones,421,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,3
Frente Amplio,Canelones,421,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,2
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,4
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,2
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,9
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,1
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,5
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,1
Frente Amplio,Canelones,422,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,1
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",99,1
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,12
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,6
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7
Frente Amplio,Canelones,423,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,1
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,4
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,2
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,23
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,5
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,5
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",3098,1
Frente Amplio,Canelones,424,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,1
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,5
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,10
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,6
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,6
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,5
Frente Amplio,Canelones,425,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52000,1
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",99,1
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,21
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,1
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,4
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,3
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,4
Frente Amplio,Canelones,426,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,1
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,1
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,11
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,8
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,11
Frente Amplio,Canelones,427,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,4
Frente Amplio,Canelones,428,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,11
Frente Amplio,Canelones,428,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,4
Frente Amplio,Canelones,428,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1
Frente Amplio,Canelones,428,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,4
Frente Amplio,Canelones,428,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,2
Frente Amplio,Canelones,428,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,2
Frente Amplio,Canelones,429,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2
Frente Amplio,Canelones,429,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
Frente Amplio,Canelones,429,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,15
Frente Amplio,Canelones,429,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,6
Frente Amplio,Canelones,429,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,4
Frente Amplio,Canelones,429,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,1
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",46,2
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,2
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,2
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,18
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,1
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,2
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",3098,1
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,3
Frente Amplio,Canelones,430,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",52000,1
Frente Amplio,Canelones,431,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,3
Frente Amplio,Canelones,431,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,18
Frente Amplio,Canelones,431,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,6
Frente Amplio,Canelones,431,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,5
Frente Amplio,Canelones,431,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,4
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",76,1
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,13
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,3
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,5
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,6
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",4254,1
Frente Amplio,Canelones,432,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,1
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",77,1
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",99,1
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,16
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,7
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,4
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,5
Frente Amplio,Canelones,433,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,2
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,3
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,1
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",360,1
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,14
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,4
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,7
Frente Amplio,Canelones,434,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,2
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",95,1
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",141,2
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",609,12
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",711,2
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",939,2
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",949,1
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",1828,8
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",4254,1
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7373,1
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",8811,1
Frente Amplio,Canelones,435,CIA,Departamental,"ORSI MARTINEZ, Yamandu Ramon",7777777,1
